,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,SW_direct,SW_diffuse,T_F,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,rho_air,s_cone,vp_ice
10,2020-11-23 02:00:00,0.0,0.0,-0.25,92.6,1.0,0.0,0.0,5.583,805.022,227.068,18.0,0.25,0.0,0.0,0.0,-0.2026489021279152,-0.0008107292655239646,0.007473692295040438,14989.706224002275,16.34646262159463,0.7149536581119905,1.6405324757659658,0.0,0.04661898417744168,9997.968974888123,-82.07217808148889,0.0,-78.19230149807603,-0.1898661829653463,-3.750469683661813,0.0,0.060459283214308025,0.0,150.8098533167432,0.32553274856054065,6.92468849130188,0.0,0.0,0.0,0.0007517317331718556,944.7705619178324,135.2294380821676,1.1205741125628412,,-83.19275219405172,24989.31573136616,1.0,917.0,0.04668442451648324,6.011616794441282
11,2020-11-23 03:00:00,0.0,0.0,-0.183,93.033,1.617,0.0,0.0,5.617,804.644,225.261,18.0,0.25,0.0,0.0,0.0,-0.15602991795047352,-0.0018549772854771832,0.007540609761464033,15124.22070842633,16.493152353790983,1.1270611341894012,2.3554861338779562,0.0,-0.0899325425958272,10942.739536805955,-86.24871369601601,0.0,-80.2079068786135,-0.1748135363218443,-5.9121658443131055,0.0,0.04617256323244252,0.0,150.81285093116648,0.32845401127119006,6.92468849130188,0.0,0.0,0.0,0.0009726800270023726,943.3142208775257,136.68577912247434,-2.1616961606512914,,-84.08701753536472,26069.31573136616,1.0,917.0,0.04701045382322154,6.0347831661829066
12,2020-11-23 04:00:00,0.0,0.0,0.183,93.0,1.517,0.0,0.0,5.767,804.584,224.263,18.0,0.25,0.0,0.0,1.5,-0.24596246054630072,-0.002645389055014495,0.007608042652217894,15259.779426414614,16.64098083578475,0.5649338726545069,3.4825472680673575,0.0,0.12267747361362197,11886.053757683481,-68.59522676385545,0.0,-80.80358262976844,2.6088237957360847,-2.9633842792150955,12.4900624827776,0.07285386661439625,0.0,150.81589884737662,0.33139795169261127,6.92468849130188,0.0,0.0,0.0,0.0009802114414058634,963.7008798688888,116.29912013111118,2.948781565098009,,-71.54400832895347,27149.31573136616,1.0,916.9999999999999,0.04743231579063261,5.990165598207303
13,2020-11-23 05:00:00,0.0,0.0,0.5,92.183,1.35,0.0,0.0,5.8,804.533,224.314,18.0,0.25,0.0,0.0,1.5,-0.12328498693267875,-0.003881494579050459,0.007665610697561627,15375.51361267307,16.76719041730978,0.5658083580620523,4.047481140721865,0.0,-0.0001886901311136503,12849.75463755237,-68.36999520178973,0.0,-81.30149411783785,3.3738281154953547,-2.9679197979517813,12.489845204612113,0.03574539389243054,0.0,150.8185224989344,0.3339113610411417,6.92468849130188,0.0,0.0,0.0,0.000836845335867103,968.8658699709858,111.1341300290141,-0.004535518736685784,,-68.36545968305305,28229.31573136616,1.0,917.0,0.047857452665037735,6.0511036806531
14,2020-11-23 06:00:00,0.0,0.0,0.133,90.933,0.667,0.0,0.0,5.617,804.679,220.106,18.0,0.25,0.0,0.0,1.5,-0.1234736770637924,-0.004483429039470588,0.007720606342382041,15486.081934344022,16.88776655871758,0.48327222958329324,4.613289498783917,0.0,0.018013233872150026,13818.620507523356,-74.83217327484924,0.0,-85.50864926911504,0.6861624116297907,-2.5349381721865694,12.489636102105825,0.03561565271675394,0.0,150.82104751493898,0.33631258286092863,6.92468849130188,0.0,0.0,0.0,0.0007994783360157302,957.6477538546546,122.35224614534532,0.4329816257652128,,-75.26515490061445,29309.31573136616,1.0,917.0000000000001,0.04822041619064434,6.051009519921814
15,2020-11-23 07:00:00,0.0,0.0,-0.367,91.7,1.167,1.946,0.0,5.45,805.061,217.379,18.0,0.25,0.973,0.973,0.0,-0.10546044319164238,-0.00507890656955133,0.007781219613304145,15607.950908259783,17.02066620311863,1.1886453079496415,5.09656172836721,0.0,-0.15392282528299878,14776.26826137801,-95.01063022541109,0.7354283450128087,-88.31631033979923,-1.2250284395888464,-6.234759959125534,0.0,0.03004016808971377,0.0,150.82385151215027,0.33895922192444317,6.92468849130188,0.0,0.0,0.0,0.0008811743890579072,931.5609217719681,148.43907822803195,-3.699821786938965,,-91.31080843847212,30389.31573136616,1.0,917.0,0.048567178622312294,6.06000455852255
16,2020-11-23 08:00:00,15.487,0.035,0.117,93.083,1.167,78.268,0.0,5.75,805.085,219.285,18.0,0.25,39.134,39.134,1.5,-0.25938326847464116,-0.005577252097433057,0.0253247496956868,15755.201341179865,17.18124464687008,0.45515405833340916,6.2852070363168515,0.0,0.16006291471018386,15707.82918314998,-43.68674710028734,30.093794065943257,-85.72157709757701,1.7633278343400807,-2.3873496868876174,12.489120937224234,0.07593684666971093,0.0,150.8272687459988,0.3421570723318412,6.92468849130188,0.0,0.0,0.0,0.0010646753954464206,1002.7245219667494,77.27547803325055,3.8474102722379167,,-47.53415737252526,31469.31573136616,1.0,917.0,0.04894938196139953,5.983533054948936
17,2020-11-23 09:00:00,132.484,0.174,1.467,92.367,0.933,208.086,0.0,6.25,805.278,221.099,18.0,0.25,104.043,104.043,1.5,-0.0993203537644573,-0.006825246214875928,0.09422863499992688,15832.021665154782,17.265018173560282,0.0,6.740361094650261,29.73104845315871,0.0993203537644573,16710.55370511673,20.675473536226658,85.38512240347305,-84.6238085620364,5.8694323978942045,1.5280844443570973,12.488972266545709,0.027670585993004676,0.0,150.82906421738795,0.3438253859622193,6.92468849130188,0.0,0.0,0.291336505770752,0.0005554269290076495,1080.0,0.0,2.387349686887614,18.288123849339044,,32549.31573136616,0.0,917.0000000000001,0.04941118618716577,6.063073438243434
18,2020-11-23 10:00:00,246.933,0.287,2.967,85.583,0.583,314.664,0.0,6.467,805.135,222.923,18.0,0.25,157.332,157.332,1.5,0.0,-0.0072778009234850645,0.148898825866811,15802.581953207393,17.232913798481345,0.0,6.740361094650261,119.79373051788725,-0.0,17790.55370511673,73.54087503731391,135.56891255345784,-83.24486980679893,6.946128969087333,1.8087341061718165,12.46414450016969,-0.0021752847738449243,29.73104845315871,151.12950591790354,0.3424997186995297,6.931623082315149,0.0,0.0,0.34553059357071175,-0.0002128527100895192,1080.0,0.0,0.0,73.54087503731391,,33629.60706787193,0.0,917.0,0.04941118618716577,6.112911778902558
19,2020-11-23 11:00:00,328.153,0.364,3.783,80.433,0.25,375.086,0.0,6.45,804.989,223.788,18.0,0.25,187.543,187.543,1.5,0.0,-0.007242086684410355,0.18513042411196018,15683.133753283077,17.102654038476636,0.0,6.740361094650261,164.30553496675714,-0.0,18870.55370511673,101.37799566730892,166.69718634692202,-82.37986980679892,3.797120076900272,0.7383772019424372,12.52735193995703,-0.002170091613915526,149.52477897104598,150.36697372505213,0.3416345755004741,6.914114026860003,0.0,0.0,0.14034380729113816,-0.0008619081973011163,1080.0,0.0,0.0,101.37799566730892,,34709.952598465505,0.0,917.0,0.04941118618716577,6.112911778902558
20,2020-11-23 12:00:00,363.989,0.398,4.15,80.117,0.0,390.616,0.0,6.617,804.837,226.011,18.0,0.25,195.308,195.308,1.5,0.0,-0.007206367482074423,0.20079212304543265,15518.96856212361,16.92362983873894,0.0,6.740361094650261,174.37719706969793,-0.0,19950.55370511673,108.34973697000767,175.89323097581803,-80.15686980679894,0.0,0.0,12.615542776910099,-0.0021669759215255232,313.8303139378031,149.3158109255265,0.3404383574731332,6.88990456904999,0.0,0.0,0.0,-0.001190581916379089,1080.0,0.0,-1.4210854715202004e-14,108.34973697000768,,35790.09294227279,0.0,917.0000000000001,0.04941118618716577,6.112911778902558
21,2020-11-23 13:00:00,349.879,0.385,3.967,79.583,0.167,346.989,0.0,6.467,804.533,223.848,18.0,0.25,173.494,173.494,1.5,0.0,-0.007170574234871726,0.19483025258408482,15344.591365053911,16.733469318488456,0.0,6.740361094650261,142.22042127881352,-0.0,21030.55370511673,89.0372654944032,155.4719098813674,-82.31986980679892,2.6583402648461254,0.5181107988519612,12.710938705970458,-0.0021643498338306407,488.207511007501,148.1951918401752,0.33915845210943635,6.864001419126637,0.0,0.0,0.09705530380238699,-0.0012735457757070928,1080.0,0.0,-2.842170943040401e-14,89.03726549440323,,36870.09294227279,0.0,916.9999999999999,0.04941118618716577,6.112911778902558
22,2020-11-23 14:00:00,287.577,0.326,3.3,84.217,1.417,256.875,0.0,6.517,804.506,223.249,18.0,0.25,128.438,128.438,1.5,0.0,-0.007134689452619371,0.1673737875436232,15202.4679990789,16.578482005538604,0.0,6.740361094650261,104.92991297779503,-0.0,22110.55370511673,66.10028293765326,112.45136589339589,-82.91886980679894,18.762949635846283,5.016961110995119,12.79003631273141,-0.002160208516503706,630.4279322863146,147.27870616949966,0.3381080943922041,6.842743930726063,0.0,0.0,0.9339921168497909,-0.0010458322636877641,1080.0,0.0,0.0,66.10028293765326,,37950.1899975766,0.0,917.0,0.04941118618716577,6.112911778902558
23,2020-11-23 15:00:00,185.551,0.228,2.717,84.483,1.183,135.627,0.0,6.267,804.252,220.542,18.0,0.25,67.814,67.814,1.5,0.0,-0.007098762067729097,0.12052834133381334,15098.472078217956,16.4650731496379,0.0,6.740361094650261,0.0,-0.0,23190.55370511673,-1.2985136980902374,56.99063170440841,-85.62586980679893,12.893017374066124,1.597161670199886,12.848699614086643,-0.00215425405236719,735.3578452641095,146.60627585493629,0.33733536138835307,6.8271051034992905,0.0,0.0,0.2959810842213901,-0.0007700288714526394,1075.4242902557257,4.575709744274222,0.0,,-2.8956753682901235,39031.12398969345,1.0,917.0000000000001,0.04941118618716577,6.112911778902558
24,2020-11-23 16:00:00,62.955,0.099,1.717,85.2,1.533,20.688,0.0,5.9,804.37,220.963,18.0,0.25,10.344,10.344,1.5,0.0,-0.00706285164227816,0.05717495686685965,15103.343769046453,16.470385789581737,0.53008439460477,6.740361094650261,0.0,-0.11897583388206781,24265.977995372457,-56.45950289349653,8.201563315373097,-85.20486980679894,10.5598159776808,-2.8598057598461053,12.845936505970585,-0.0021431258759556245,735.3578452641095,146.63781026198333,0.3373716391621628,6.827839305136796,0.0,0.0,0.0,3.6237466048827885e-05,995.2842156102323,84.71578438976769,-2.8598057598461053,,-53.59969713365042,40111.41997077767,1.0,917.0,0.04941118618716577,6.112911778902558
25,2020-11-23 17:00:00,0.0,0.0,1.133,85.3,1.7,0.0,0.0,5.65,804.41,217.192,18.0,0.25,0.0,0.0,1.5,-0.11897583388206781,-0.007027130559938435,0.007854452184584493,15187.529469041616,16.56219135119042,1.1174820968952686,7.270445489255031,0.0,-0.13091191325889334,25261.262210982688,-73.0779118610681,0.0,-88.4427885684463,8.539065867580135,-6.006517418462051,12.798421834275514,0.03390642398460214,735.3578452641095,147.1822092123307,0.3379973120900468,6.840501881694137,0.0,0.0,0.0,0.0006260701891596987,969.0614888047901,110.9385111952099,-3.146711658615946,,-69.93120020245216,41191.41997077767,1.0,917.0,0.04941118618716577,6.053254410732586
26,2020-11-23 18:00:00,0.0,0.0,0.9,86.483,1.8,0.0,0.0,5.617,804.583,216.734,18.0,0.25,0.0,0.0,1.5,-0.24988774714096115,-0.007591228147578406,0.007854452184584495,15297.350498139931,16.68195256067604,1.0944812962177999,8.3879275861503,0.0,0.006316132015196742,26230.323699787477,-73.05352241995459,0.0,-88.31503143568997,8.305902691996595,-5.854697421680919,12.737094308322549,0.07320943709716751,735.3578452641095,147.8908732558548,0.3388100424892285,6.856950189494381,0.0,0.0,0.0,0.0008136935172161216,963.3082417328811,116.69175826711883,0.151819996781132,,-73.20534241673572,42271.41997077767,1.0,917.0,0.04941118618716577,5.988225034994613
27,2020-11-23 19:00:00,0.0,0.0,0.867,86.233,2.0,0.0,0.0,5.6,804.511,225.249,18.0,0.25,0.0,0.0,1.5,-0.24357161512576442,-0.008806284145908406,0.007854452184584495,15412.947775110833,16.80801284090603,1.2884607487160549,9.4824088823681,0.0,-0.04173370167319294,27193.631941520358,-65.02959356720937,0.0,-79.82827322465138,8.912439334984558,-6.857844670415479,12.673328870267282,0.07075612260564673,735.3578452641095,148.63498132833294,0.33966132882958466,6.874178805240046,0.0,0.0,0.0,0.0008523871517879398,977.4261953561747,102.57380464382533,-1.0031472487345585,,-64.02644631847481,43351.41997077767,1.0,917.0000000000001,0.04941118618716577,5.991347852837205
28,2020-11-23 20:00:00,0.0,0.0,0.767,86.233,1.8,0.0,0.0,5.567,804.513,228.499,18.0,0.25,0.0,0.0,1.5,-0.2853053167989574,-0.009977679297525308,0.007854452184584495,15514.233119005943,16.918465778632434,1.201573606672239,10.770869631084155,0.0,0.020398796294611454,28171.058136876534,-62.45793301764438,0.0,-76.39170255638962,7.600381134049398,-6.367521608716395,12.618109759373583,0.08280025403866047,735.3578452641095,149.28543465875788,0.3404037269396998,6.889203704810417,0.0,0.0,0.0,0.0007431153604575384,978.7121917025866,101.2878082974135,0.490323061699085,,-62.948256079343466,44431.41997077767,1.0,917.0,0.04941118618716577,5.97074134848903
29,2020-11-23 21:00:00,0.0,0.0,0.7,85.6,1.9,0.0,0.0,5.5,804.501,223.683,18.0,0.25,0.0,0.0,1.5,-0.26490652050434593,-0.011345480129541502,0.007854452184584493,15614.319353696685,17.02761107273357,1.5169086469419706,11.972443237756394,0.0,-0.06809013015160682,29149.77032857912,-69.30665805199138,0.0,-81.29888475641752,7.356198940056654,-8.004194704777671,12.564131437706452,0.07609103144070797,735.3578452641095,149.9267983098929,0.3411341685576787,6.9039866249211,0.0,0.0,0.0,0.0007311181720482274,970.6468291316276,109.3531708683724,-1.6366730960612772,,-67.66998495593009,45511.41997077767,1.0,917.0,0.04941118618716577,5.980805415196356
30,2020-11-23 22:00:00,0.0,0.0,0.467,86.1,1.517,0.0,0.0,5.433,804.277,240.543,18.0,0.25,0.0,0.0,1.5,-0.33299665065595274,-0.012599757972944152,0.007854452184584495,15722.155615918116,17.1452078690492,1.3013910671714934,13.489351884698365,0.0,0.04861892860763698,30120.417157710748,-53.499419725552094,0.0,-64.13460305485893,4.868189038258803,-6.835548202938583,12.506615044574305,0.09592744941230497,735.3578452641095,150.61629332048548,0.3419176859274825,6.919843709728494,0.0,0.0,0.0,0.000784361419314531,991.2513610975852,88.74863890241471,1.1686465018390866,,-54.66806622739118,46591.41997077767,1.0,917.0,0.04941118618716577,5.9472722331413115
31,2020-11-23 23:00:00,0.0,0.0,0.2,87.35,2.0,0.0,0.0,5.4,804.182,218.154,18.0,0.25,0.0,0.0,1.5,-0.28437772204831574,-0.014177394062155051,0.007898031669396609,15809.60286375336,17.24057018948022,1.9056899210527602,14.79074295186986,0.0,-0.13204468223612867,31111.668518808332,-80.27741758203337,0.0,-86.7408484420663,3.885586123358444,-10.009488073704599,12.50644515660282,0.08088765377625336,735.3578452641095,150.6183392972778,0.3438194455430839,6.919843709728494,0.0,0.0,0.0,0.0006331474392886815,954.8278085003092,125.17219149969085,-3.1739398707660165,,-77.10347771126735,47671.41997077767,1.0,916.9999999999999,0.04941118618716577,5.971198656998247
32,2020-11-24 00:00:00,0.0,0.0,0.133,87.35,1.9,0.0,0.0,5.4,804.112,216.509,18.0,0.25,0.0,0.0,1.5,-0.41642240428444444,-0.015500343368620082,0.007959458713672778,15932.869365331997,17.374993855323876,1.6053366175048345,16.69643287292262,0.0,0.06563855370671688,32066.49632730864,-79.41444979884828,0.0,-87.79609984968775,4.187191076392719,-8.431743183557384,12.506204092409748,0.11999806559438567,735.3578452641095,150.6212425513872,0.346500184622493,6.919843709728494,0.0,0.0,0.0,0.0008924787411069619,948.5122095698404,131.48779043015963,1.577744890147219,,-80.9921946889955,48751.41997077767,1.0,917.0000000000001,0.04968601314791458,5.906419990723931
33,2020-11-24 01:00:00,0.0,0.0,0.0,88.2,1.8,0.0,0.0,5.4,803.81,216.472,18.0,0.25,0.0,0.0,1.5,-0.35078385057772754,-0.01744781233651592,0.008024178808120754,16062.75181914465,17.51663230004869,1.6176464041627032,18.301769490427457,0.0,-0.0026825889559803783,33015.00853687848,-81.48450401092113,0.0,-88.12615300014605,2.53217576018699,-8.4962242054363,12.505948079405268,0.09974935506896015,735.3578452641095,150.62432596390414,0.3493248041679988,6.919843709728494,0.0,0.0,0.0,0.0009403616802357278,947.8149404260952,132.18505957390485,-0.06448102187891891,,-81.42002298904221,49831.41997077767,1.0,917.0,0.050073411937809245,5.9385406068388935
34,2020-11-24 02:00:00,0.0,0.0,0.183,86.617,1.817,0.0,0.0,5.367,803.668,214.461,18.0,0.25,0.0,0.0,1.5,-0.35346643953370793,-0.01905360449924208,0.008089236193782228,16193.319232314394,17.659017701542414,1.729374711163887,19.91941589459016,0.0,-0.024405534823926132,33962.82347730458,-82.69307878855199,0.0,-90.12517203333573,3.9092097382744524,-9.082856690237975,12.505688637328731,0.10005155941852455,735.3578452641095,150.6274508048496,0.3521643198717702,6.919843709728494,0.0,0.0,0.0,0.0009453015014841903,946.6977696857334,133.30223031426655,-0.5866324848016742,,-82.10644630375032,50911.41997077767,1.0,917.0,0.050481603172176974,5.937224754212157
35,2020-11-24 03:00:00,0.0,0.0,0.183,85.0,1.5,0.0,0.0,5.25,803.136,212.38,18.0,0.25,0.0,0.0,1.5,-0.3778719743576341,-0.020651307978575176,0.008154790445538851,16324.892087917497,17.80249955061886,1.691025191312872,21.648790605754048,0.0,0.008387236697902862,34909.52124699031,-84.99371111349792,0.0,-92.09718837682937,3.3724522152142526,-8.881253834975531,12.505425089252206,0.10685379384049559,735.3578452641095,150.6306252331196,0.3550257014416826,6.919843709728494,0.0,0.0,0.0,0.0009525610923492324,941.6799871971058,138.32001280289424,0.20160285526244515,,-85.19531396876036,51991.41997077767,1.0,917.0,0.05089194707919027,5.9252656421644225
36,2020-11-24 04:00:00,0.0,0.0,-0.183,86.567,1.517,0.0,0.0,5.2,803.139,212.33,18.0,0.25,0.0,0.0,0.0,-0.3694847376597312,-0.022343918266664466,0.008222859436657499,16461.521075529075,17.95149517505897,1.847636759447508,23.33981579706692,0.0,-0.03421032531150998,35851.20123418742,-100.6501341541693,0.0,-92.18463853791812,1.1342501809860246,-9.703562720568565,0.0,0.10381692333136884,735.3578452641095,150.6339487658411,0.35799704127675386,6.919843709728494,0.0,0.0,0.0,0.0009891456283177382,917.9195980213073,162.08040197869278,-0.8223088855930349,,-99.82782526857625,53071.41997077767,1.0,917.0,0.051305450864816186,5.929373049050204
37,2020-11-24 05:00:00,0.0,0.0,-0.733,87.25,0.75,0.0,0.0,5.05,803.115,211.023,18.0,0.25,0.0,0.0,0.0,-0.4036950629712412,-0.023974809968943352,0.008302682137255867,16621.75384074832,18.126231014992715,1.080618205710016,25.187452556514426,0.0,0.1675940853918672,36769.120832208726,-99.8909162727166,0.0,-93.33890643751684,-0.9904154574072321,-5.675126734190994,0.0,0.11353235639848289,735.3578452641095,150.63788166274546,0.3614817044254926,6.919843709728494,0.0,0.0,0.0,0.0011600030495474217,911.2721918650643,168.72780813493569,4.028435986377571,,-103.91935225909417,54151.41997077767,1.0,917.0,0.051734844932039684,5.912635796730251
38,2020-11-24 06:00:00,0.0,0.0,-1.45,88.933,0.583,0.0,0.0,4.9,802.979,209.532,18.0,0.25,0.0,0.0,0.0,-0.23610097757937398,-0.025741177510542616,0.008386191734912783,16789.401030677545,18.30905237805621,1.0666009973531874,26.268070762224443,0.0,0.0030690056309743115,37680.39302407379,-103.95535184156593,0.0,-95.57867977108307,-2.838193824177196,-5.60135746782754,0.0,0.06287922152188073,735.3578452641095,150.64203721594708,0.3651276128259164,6.919843709728494,0.0,0.0,0.0,0.0012136479950827016,911.0893070642555,168.91069293574452,0.07376926636345527,,-104.02912110792938,55231.41997077767,1.0,917.0,0.05223842034427619,5.995043395059249
39,2020-11-24 07:00:00,0.0,0.0,-1.533,90.8,1.167,1.588,0.0,4.967,803.168,206.079,18.0,0.25,0.794,0.794,0.0,-0.23303197194839967,-0.026709727864239693,0.00846979245723425,16957.245122615936,18.49208846523003,2.0079325789301294,27.33467175957763,0.0,-0.20565075731895396,38591.482331138046,-115.01482847389309,0.600543761408283,-99.04540427822946,-6.087068013418499,-10.544556444524105,0.0,0.061656500870684486,735.3578452641095,150.6462393094341,0.3687778033541204,6.919843709728494,0.0,0.0,0.0,0.0012150399088896654,901.2731816218848,178.7268183781153,-4.943198976696565,,-110.07162949719653,56311.41997077767,1.0,917.0,0.05276529761974096,5.996562158793932
